c_h,n_h,o_h,na_h,mg_h,al_h,si_h,ca_h,sc_h,ti_h,v_h,cr_h,mn_h,fe_h,co_h,ni_h,cu_h,zn_h,y_h,ba_h,ce_h,nd_h,sm_h,eu_h
0.36711859703063965,0.3540545105934143,0.294382244348526,0.3619212508201599,0.3064378499984741,0.5321676731109619,0.39896252751350403,0.14708435535430908,0.32216551899909973,0.31085097789764404,0.5475912094116211,0.27135902643203735,0.3875042498111725,0.28781551122665405,0.5803581476211548,0.42728984355926514,0.5122250318527222,0.346808522939682,0.07039165496826172,0.22311922907829285,0.16354507207870483,0.1562374383211136,0.3723679780960083,0.4221845269203186
-0.014482729136943817,0.0829853042960167,-0.028706755489110947,0.07836570590734482,0.06541477888822556,0.24726063013076782,0.057947032153606415,0.022360675036907196,0.10202047973871231,0.09082291275262833,0.23569133877754211,-0.10128986090421677,-0.1588251292705536,-0.07409996539354324,0.1820521354675293,0.026923269033432007,0.22509369254112244,-0.10249710828065872,-0.17337974905967712,-0.07372865080833435,-0.023271843791007996,0.0025725960731506348,0.018916957080364227,0.050215981900691986
-0.1437726616859436,-0.13799156248569489,-0.07629062235355377,-0.1881597638130188,-0.16340211033821106,-0.10782057046890259,-0.04023340344429016,-0.17795521020889282,-0.1166045218706131,-0.13005845248699188,0.050542861223220825,-0.22866487503051758,-0.20007479190826416,-0.18536144495010376,0.04357045888900757,-0.08358903229236603,-0.08726432174444199,-0.19130238890647888,-0.31645309925079346,-0.14959803223609924,-0.26266103982925415,-0.2240881323814392,-0.1061229407787323,-0.11436613649129868
-0.24626678228378296,-0.24562104046344757,-0.11951978504657745,-0.17876583337783813,-0.1325191855430603,-0.1348194181919098,-0.1882980763912201,-0.1329682469367981,-0.16496412456035614,-0.0927649438381195,0.043637365102767944,-0.2990284562110901,-0.43310844898223877,-0.3112976849079132,-0.05765986442565918,-0.24473077058792114,-0.0997140109539032,-0.2931768000125885,-0.3976922631263733,-0.17204973101615906,-0.3200439214706421,-0.2480713427066803,-0.11711649596691132,0.5582447052001953
-0.025527700781822205,-0.21282531321048737,0.0010313000530004501,0.1067802906036377,0.11407335847616196,0.1180250346660614,0.14815238118171692,-0.03289269655942917,0.021602708846330643,0.0388391949236393,0.2635193467140198,-0.053832538425922394,0.05394221097230911,0.012958109378814697,0.18584686517715454,0.08229212462902069,0.179173082113266,-0.03133195638656616,-0.06982778757810593,0.11010650545358658,-0.06264402717351913,-0.09299471974372864,0.012729073874652386,0.04944982752203941
0.007720936089754105,-0.04329529404640198,-0.12586843967437744,-0.11189243942499161,-0.1654452383518219,-0.024096988141536713,0.010708857327699661,-0.12545575201511383,-0.1507813036441803,-0.11038511246442795,0.10025350004434586,-0.07878378033638,-0.06047343835234642,-0.012644968926906586,0.1246206983923912,0.013899551704525948,0.069163016974926,0.46559926867485046,-0.23449596762657166,-0.08978951722383499,-0.024113066494464874,-0.15296700596809387,-0.05709172412753105,0.26383328437805176
0.028894662857055664,0.4679484963417053,0.13041739165782928,0.7059676647186279,0.15294894576072693,0.3108535408973694,0.1670502871274948,0.047573022544384,0.17914161086082458,0.1593242585659027,0.346177339553833,0.1383236199617386,0.14495091140270233,0.13087940216064453,0.3486179709434509,0.21362566947937012,0.3726755976676941,0.08289989829063416,0.005981646478176117,0.15666192770004272,0.03840801864862442,0.14123916625976562,0.16269052028656006,0.25792819261550903
0.3900389075279236,0.39570021629333496,0.30975350737571716,0.4782091975212097,0.3476702868938446,0.4401915669441223,0.3663688004016876,0.1385655403137207,0.29713380336761475,0.2777380645275116,0.5411093831062317,0.2924937307834625,0.35736319422721863,0.28606367111206055,0.5061709880828857,0.4054258465766907,0.651397705078125,0.34091678261756897,0.042407140135765076,0.1741323322057724,0.3461993336677551,0.1504518687725067,0.45771345496177673,0.39498135447502136
0.07342199981212616,0.09810955822467804,0.10278131067752838,0.14823807775974274,0.0689472109079361,0.14431656897068024,0.06368429958820343,0.006045252084732056,0.09965823590755463,0.030940918251872063,0.31709083914756775,0.0018674619495868683,0.08152413368225098,0.03461412712931633,0.22852660715579987,0.12722033262252808,0.18848204612731934,0.20609335601329803,-0.12218335270881653,0.114296555519104,-0.05845550820231438,0.049977485090494156,-0.05229564383625984,0.0875844657421112
0.05413484573364258,0.08958692103624344,0.057032134383916855,0.006467223167419434,0.022810455411672592,-0.04042240232229233,0.04836977645754814,-0.01734120398759842,0.05685209855437279,0.06383416056632996,0.24721762537956238,0.04116620495915413,0.055684566497802734,0.05572047829627991,0.22201842069625854,0.1153007224202156,0.20039315521717072,0.0835789144039154,0.0516827255487442,0.0615149661898613,0.028856627643108368,-0.0027885138988494873,0.04653968662023544,0.048441532999277115
-0.06376227736473083,-0.24730801582336426,0.00036528706550598145,0.11198361963033676,0.05226331204175949,0.14973664283752441,0.08503175526857376,-0.0618567168712616,-0.06622651219367981,-0.04260188713669777,0.14669594168663025,-0.13321775197982788,-0.03511042892932892,-0.08248964697122574,0.13677465915679932,0.028376147150993347,0.0669979676604271,-0.06535553932189941,-0.18361642956733704,0.015820175409317017,-0.2273721992969513,-0.12500599026679993,0.1314273178577423,0.10784897953271866
